,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year_x,Value,Notes,Continent,Sub Group,Year_y,Population
11665,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11666,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11667,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11668,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11669,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11670,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11671,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11672,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11673,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11674,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11675,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11676,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11677,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11678,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11679,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11680,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11681,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11682,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11683,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11684,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11685,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11686,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11687,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11688,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11689,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11690,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11691,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11692,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11693,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11694,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11695,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11696,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11697,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11698,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11699,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11700,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11701,Mexico,2001,Female,Not applicable,Percent,9.933110000000001,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11702,Mexico,2001,Male,Not applicable,Percent,12.04723,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11703,Mexico,2001,Male,Not applicable,Percent,12.04723,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11704,Mexico,2001,Male,Not applicable,Percent,12.04723,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11705,Mexico,2001,Male,Not applicable,Percent,12.04723,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11706,Mexico,2001,Male,Not applicable,Percent,12.04723,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11707,Mexico,2001,Male,Not applicable,Percent,12.04723,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11708,Mexico,2001,Male,Not applicable,Percent,12.04723,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11709,Mexico,2001,Male,Not applicable,Percent,12.04723,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11710,Mexico,2001,Male,Not applicable,Percent,12.04723,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11711,Mexico,2001,Male,Not applicable,Percent,12.04723,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11712,Mexico,2001,Male,Not applicable,Percent,12.04723,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11713,Mexico,2001,Male,Not applicable,Percent,12.04723,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11714,Mexico,2001,Male,Not applicable,Percent,12.04723,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11715,Mexico,2001,Male,Not applicable,Percent,12.04723,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11716,Mexico,2001,Male,Not applicable,Percent,12.04723,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11717,Mexico,2001,Male,Not applicable,Percent,12.04723,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11718,Mexico,2001,Male,Not applicable,Percent,12.04723,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11719,Mexico,2001,Male,Not applicable,Percent,12.04723,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11720,Mexico,2001,Male,Not applicable,Percent,12.04723,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11721,Mexico,2001,Male,Not applicable,Percent,12.04723,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11722,Mexico,2001,Male,Not applicable,Percent,12.04723,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11723,Mexico,2001,Male,Not applicable,Percent,12.04723,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11724,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11725,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11726,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11727,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11728,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11729,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11730,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11731,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11732,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11733,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11734,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11735,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11736,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11737,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11738,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11739,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11740,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11741,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11742,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11743,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11744,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11745,Mexico,2001,All genders,Not applicable,Percent,11.010019999999999,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11746,Mexico,2000,All genders,Not applicable,Percent,12.84835,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11747,Mexico,2000,All genders,Not applicable,Percent,12.84835,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11748,Mexico,2000,All genders,Not applicable,Percent,12.84835,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11749,Mexico,2000,All genders,Not applicable,Percent,12.84835,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11750,Mexico,2000,All genders,Not applicable,Percent,12.84835,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11751,Mexico,2000,All genders,Not applicable,Percent,12.84835,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11752,Mexico,2000,All genders,Not applicable,Percent,12.84835,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11753,Mexico,2000,All genders,Not applicable,Percent,12.84835,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11754,Mexico,2000,All genders,Not applicable,Percent,12.84835,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11755,Mexico,2000,All genders,Not applicable,Percent,12.84835,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11756,Mexico,2000,All genders,Not applicable,Percent,12.84835,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11757,Mexico,2000,All genders,Not applicable,Percent,12.84835,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11758,Mexico,2000,All genders,Not applicable,Percent,12.84835,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11759,Mexico,2000,All genders,Not applicable,Percent,12.84835,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11760,Mexico,2000,All genders,Not applicable,Percent,12.84835,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11761,Mexico,2000,All genders,Not applicable,Percent,12.84835,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11762,Mexico,2000,All genders,Not applicable,Percent,12.84835,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11763,Mexico,2000,All genders,Not applicable,Percent,12.84835,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11764,Mexico,2000,All genders,Not applicable,Percent,12.84835,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11765,Mexico,2000,All genders,Not applicable,Percent,12.84835,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11766,Mexico,2000,All genders,Not applicable,Percent,12.84835,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11767,Mexico,2000,All genders,Not applicable,Percent,12.84835,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11768,Mexico,2000,Male,Not applicable,Percent,14.06206,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11769,Mexico,2000,Male,Not applicable,Percent,14.06206,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11770,Mexico,2000,Male,Not applicable,Percent,14.06206,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11771,Mexico,2000,Male,Not applicable,Percent,14.06206,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11772,Mexico,2000,Male,Not applicable,Percent,14.06206,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11773,Mexico,2000,Male,Not applicable,Percent,14.06206,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11774,Mexico,2000,Male,Not applicable,Percent,14.06206,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11775,Mexico,2000,Male,Not applicable,Percent,14.06206,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11776,Mexico,2000,Male,Not applicable,Percent,14.06206,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11777,Mexico,2000,Male,Not applicable,Percent,14.06206,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11778,Mexico,2000,Male,Not applicable,Percent,14.06206,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11779,Mexico,2000,Male,Not applicable,Percent,14.06206,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11780,Mexico,2000,Male,Not applicable,Percent,14.06206,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11781,Mexico,2000,Male,Not applicable,Percent,14.06206,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11782,Mexico,2000,Male,Not applicable,Percent,14.06206,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11783,Mexico,2000,Male,Not applicable,Percent,14.06206,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11784,Mexico,2000,Male,Not applicable,Percent,14.06206,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11785,Mexico,2000,Male,Not applicable,Percent,14.06206,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11786,Mexico,2000,Male,Not applicable,Percent,14.06206,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11787,Mexico,2000,Male,Not applicable,Percent,14.06206,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11788,Mexico,2000,Male,Not applicable,Percent,14.06206,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11789,Mexico,2000,Male,Not applicable,Percent,14.06206,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11790,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11791,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2011,93.5,,North America,Rural Male,2000.0,12274684.0
11792,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2010,93.1,,North America,Rural Female,2000.0,12448906.0
11793,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2010,93.1,,North America,Rural Male,2000.0,12274684.0
11794,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2009,93.4,,North America,Rural Female,2000.0,12448906.0
11795,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2009,93.4,,North America,Rural Male,2000.0,12274684.0
11796,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2008,92.9,,North America,Rural Female,2000.0,12448906.0
11797,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2008,92.9,,North America,Rural Male,2000.0,12274684.0
11798,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2007,92.8,,North America,Rural Female,2000.0,12448906.0
11799,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2007,92.8,,North America,Rural Male,2000.0,12274684.0
11800,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2006,91.7,,North America,Rural Female,2000.0,12448906.0
11801,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2006,91.7,,North America,Rural Male,2000.0,12274684.0
11802,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2005,91.6,,North America,Rural Female,2000.0,12448906.0
11803,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2005,91.6,,North America,Rural Male,2000.0,12274684.0
11804,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2004,91.0,,North America,Rural Female,2000.0,12448906.0
11805,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2004,91.0,,North America,Rural Male,2000.0,12274684.0
11806,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2002,90.3,,North America,Rural Female,2000.0,12448906.0
11807,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2002,90.3,,North America,Rural Male,2000.0,12274684.0
11808,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2000,90.5,,North America,Rural Female,2000.0,12448906.0
11809,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,2000,90.5,,North America,Rural Male,2000.0,12274684.0
11810,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,1990,87.6,,North America,Rural Female,2000.0,12448906.0
11811,Mexico,2000,Female,Not applicable,Percent,11.583210000000001,1990,87.6,,North America,Rural Male,2000.0,12274684.0
11812,Mexico,1999,Female,Not applicable,Percent,11.52968,2011,93.5,,North America,Rural Female,2000.0,12448906.0
11813,Mexico,1999,Female,Not applicable,Percent,11.52968,2011,93.5,,North America,Rural Male,2000.0,12274684.0
